TITLE = "FEHM V2.30sun 07-10-26 QA:NA    10/29/2007  08:16:06"
variables = "Time (days)" "Node       1" "Node       3" "Node       5" "Node       7" "Node       9" "Node      11" 
  2512.77382      0.100000000E-19  0.100000000E-19  0.157853868      0.285751325      0.277764458      0.554360665    
  2517.77382      0.100000000E-19  0.100000000E-19  0.157033113      0.285997604      0.278022234      0.554991038    
  2522.77382      0.100000000E-19  0.100000000E-19  0.156212162      0.286244285      0.278280152      0.555620714    
  2527.77382      0.100000000E-19  0.100000000E-19  0.155391017      0.286491367      0.278538212      0.556249692    
  2532.77382      0.100000000E-19  0.100000000E-19  0.154569679      0.286738850      0.278796413      0.556877973    
  2537.77382      0.100000000E-19  0.100000000E-19  0.153748149      0.286986733      0.279054755      0.557505556    
  2542.77382      0.100000000E-19  0.100000000E-19  0.152926428      0.287235015      0.279313238      0.558132442    
  2547.77382      0.100000000E-19  0.100000000E-19  0.152104516      0.287483695      0.279571863      0.558758631    
  2552.77382      0.100000000E-19  0.100000000E-19  0.151282415      0.287732774      0.279830627      0.559384122    
  2557.77382      0.100000000E-19  0.100000000E-19  0.150460124      0.287982249      0.280089532      0.560008915    
  2562.77382      0.100000000E-19  0.100000000E-19  0.149637646      0.288232122      0.280348577      0.560633011    
  2567.77382      0.100000000E-19  0.100000000E-19  0.148814981      0.288482390      0.280607762      0.561256410    
  2572.77382      0.100000000E-19  0.100000000E-19  0.147992130      0.288733053      0.280867087      0.561879111    
  2577.77382      0.100000000E-19  0.100000000E-19  0.147169094      0.288984111      0.281126551      0.562501114    
  2582.77382      0.100000000E-19  0.100000000E-19  0.146345873      0.289235563      0.281386155      0.563122421    
  2587.77382      0.100000000E-19  0.100000000E-19  0.145522469      0.289487408      0.281645898      0.563743029    
  2592.77382      0.100000000E-19  0.100000000E-19  0.144698883      0.289739646      0.281905779      0.564362940    
  2597.77382      0.100000000E-19  0.100000000E-19  0.143875114      0.289992276      0.282165800      0.564982154    
  2602.77382      0.100000000E-19  0.100000000E-19  0.143051165      0.290245296      0.282425958      0.565600670    
  2607.77382      0.100000000E-19  0.100000000E-19  0.142227037      0.290498707      0.282686255      0.566218489    
  2612.77382      0.100000000E-19  0.100000000E-19  0.141402729      0.290752508      0.282946691      0.566835610    
  2617.77382      0.100000000E-19  0.100000000E-19  0.140578243      0.291006698      0.283207264      0.567452034    
  2622.77382      0.100000000E-19  0.100000000E-19  0.139753580      0.291261277      0.283467974      0.568067760    
  2627.77382      0.100000000E-19  0.100000000E-19  0.138928740      0.291516243      0.283728822      0.568682788    
  2632.77382      0.100000000E-19  0.100000000E-19  0.138103726      0.291771597      0.283989808      0.569297119    
  2637.77382      0.100000000E-19  0.100000000E-19  0.137278536      0.292027336      0.284250930      0.569910753    
  2642.77382      0.100000000E-19  0.100000000E-19  0.136453173      0.292283462      0.284512190      0.570523689    
  2647.77382      0.100000000E-19  0.100000000E-19  0.135627638      0.292539973      0.284773586      0.571135927    
  2652.77382      0.100000000E-19  0.100000000E-19  0.134801930      0.292796867      0.285035118      0.571747468    
  2657.77382      0.100000000E-19  0.100000000E-19  0.133976051      0.293054146      0.285296787      0.572358311    
  2662.77382      0.100000000E-19  0.100000000E-19  0.133150003      0.293311808      0.285558591      0.572968457    
  2667.77382      0.100000000E-19  0.100000000E-19  0.132323785      0.293569852      0.285820532      0.573577905    
  2672.77382      0.100000000E-19  0.100000000E-19  0.131497399      0.293828277      0.286082608      0.574186656    
  2677.77382      0.100000000E-19  0.100000000E-19  0.130670845      0.294087083      0.286344820      0.574794709    
  2682.77382      0.100000000E-19  0.100000000E-19  0.129844125      0.294346270      0.286607167      0.575402064    
  2687.77382      0.100000000E-19  0.100000000E-19  0.129017240      0.294605836      0.286869649      0.576008722    
  2692.77382      0.100000000E-19  0.100000000E-19  0.128190189      0.294865781      0.287132265      0.576614682    
  2697.77382      0.100000000E-19  0.100000000E-19  0.127362975      0.295126104      0.287395017      0.577219945    
  2702.77382      0.100000000E-19  0.100000000E-19  0.126535598      0.295386805      0.287657903      0.577824510    
  2707.77382      0.100000000E-19  0.100000000E-19  0.125708059      0.295647882      0.287920923      0.578428377    
  2712.77382      0.100000000E-19  0.100000000E-19  0.124880359      0.295909336      0.288184077      0.579031546    
  2717.77382      0.100000000E-19  0.100000000E-19  0.124052498      0.296171165      0.288447365      0.579634018    
  2722.77382      0.100000000E-19  0.100000000E-19  0.123224478      0.296433368      0.288710787      0.580235792    
  2727.77382      0.100000000E-19  0.100000000E-19  0.122396300      0.296695946      0.288974343      0.580836869    
  2732.77382      0.100000000E-19  0.100000000E-19  0.121567964      0.296958897      0.289238031      0.581437248    
  2737.77382      0.100000000E-19  0.100000000E-19  0.120739471      0.297222220      0.289501853      0.582036929    
  2742.77382      0.100000000E-19  0.100000000E-19  0.119910823      0.297485916      0.289765808      0.582635912    
  2747.77382      0.100000000E-19  0.100000000E-19  0.119082019      0.297749982      0.290029895      0.583234198    
  2752.77382      0.100000000E-19  0.100000000E-19  0.118253062      0.298014420      0.290294115      0.583831786    
  2757.77382      0.100000000E-19  0.100000000E-19  0.117423952      0.298279227      0.290558467      0.584428676    
  2762.77382      0.100000000E-19  0.100000000E-19  0.116594689      0.298544403      0.290822951      0.585024868    
  2767.77382      0.100000000E-19  0.100000000E-19  0.115765276      0.298809947      0.291087568      0.585620363    
  2772.77382      0.100000000E-19  0.100000000E-19  0.114935711      0.299075859      0.291352316      0.586215159    
  2777.77382      0.100000000E-19  0.100000000E-19  0.114105998      0.299342139      0.291617196      0.586809258    
  2782.77382      0.100000000E-19  0.100000000E-19  0.113276135      0.299608784      0.291882207      0.587402659    
  2787.77382      0.100000000E-19  0.100000000E-19  0.112446125      0.299875795      0.292147349      0.587995362    
  2792.77382      0.100000000E-19  0.100000000E-19  0.111615969      0.300143171      0.292412622      0.588587368    
  2797.77382      0.100000000E-19  0.100000000E-19  0.110785666      0.300410912      0.292678026      0.589178675    
  2802.77382      0.100000000E-19  0.100000000E-19  0.109955218      0.300679015      0.292943561      0.589769285    
  2807.77382      0.100000000E-19  0.100000000E-19  0.109124626      0.300947482      0.293209226      0.590359196    
  2812.77382      0.100000000E-19  0.100000000E-19  0.108293891      0.301216311      0.293475022      0.590948410    
  2817.77382      0.100000000E-19  0.100000000E-19  0.107463014      0.301485501      0.293740947      0.591536926    
  2822.77382      0.100000000E-19  0.100000000E-19  0.106631995      0.301755052      0.294007003      0.592124744    
  2827.77382      0.100000000E-19  0.100000000E-19  0.105800836      0.302024962      0.294273188      0.592711864    
  2832.77382      0.100000000E-19  0.100000000E-19  0.104969537      0.302295232      0.294539503      0.593298286    
  2837.77382      0.100000000E-19  0.100000000E-19  0.104138100      0.302565861      0.294805947      0.593884009    
  2842.77382      0.100000000E-19  0.100000000E-19  0.103306525      0.302836847      0.295072520      0.594469035    
  2847.77382      0.100000000E-19  0.100000000E-19  0.102474812      0.303108191      0.295339222      0.595053363    
  2852.77382      0.100000000E-19  0.100000000E-19  0.101642964      0.303379891      0.295606053      0.595636993    
  2857.77382      0.100000000E-19  0.100000000E-19  0.100810981      0.303651947      0.295873013      0.596219924    
  2862.77382      0.100000000E-19  0.100000000E-19  0.999788632E-01  0.303924358      0.296140101      0.596802158    
  2867.77382      0.100000000E-19  0.100000000E-19  0.991466124E-01  0.304197123      0.296407318      0.597383693    
  2872.77382      0.100000000E-19  0.100000000E-19  0.983142292E-01  0.304470241      0.296674662      0.597964530    
  2877.77382      0.100000000E-19  0.100000000E-19  0.974817145E-01  0.304743713      0.296942134      0.598544669    
  2882.77382      0.100000000E-19  0.100000000E-19  0.966490692E-01  0.305017537      0.297209735      0.599124110    
  2887.77382      0.100000000E-19  0.100000000E-19  0.958162942E-01  0.305291712      0.297477462      0.599702853    
  2892.77382      0.100000000E-19  0.100000000E-19  0.949833905E-01  0.305566238      0.297745317      0.600280897    
  2897.77382      0.100000000E-19  0.100000000E-19  0.941503588E-01  0.305841114      0.298013300      0.600858244    
  2902.77382      0.100000000E-19  0.100000000E-19  0.933172001E-01  0.306116339      0.298281409      0.601434891    
  2907.77382      0.100000000E-19  0.100000000E-19  0.924839154E-01  0.306391913      0.298549645      0.602010841    
  2912.77382      0.100000000E-19  0.100000000E-19  0.916505055E-01  0.306667835      0.298818008      0.602586092    
  2917.77382      0.100000000E-19  0.100000000E-19  0.908169713E-01  0.306944104      0.299086497      0.603160645    
  2922.77382      0.100000000E-19  0.100000000E-19  0.899833138E-01  0.307220719      0.299355113      0.603734500    
  2927.77382      0.100000000E-19  0.100000000E-19  0.891495338E-01  0.307497680      0.299623854      0.604307656    
  2932.77382      0.100000000E-19  0.100000000E-19  0.883156322E-01  0.307774986      0.299892722      0.604880114    
  2937.77382      0.100000000E-19  0.100000000E-19  0.874816100E-01  0.308052637      0.300161716      0.605451873    
  2942.77382      0.100000000E-19  0.100000000E-19  0.866474680E-01  0.308330631      0.300430835      0.606022934    
  2947.77382      0.100000000E-19  0.100000000E-19  0.858132071E-01  0.308608968      0.300700079      0.606593297    
  2952.77382      0.100000000E-19  0.100000000E-19  0.849788283E-01  0.308887647      0.300969449      0.607162960    
  2957.77382      0.100000000E-19  0.100000000E-19  0.841443324E-01  0.309166667      0.301238944      0.607731926    
  2962.77382      0.100000000E-19  0.100000000E-19  0.833097204E-01  0.309446029      0.301508564      0.608300193    
  2967.77382      0.100000000E-19  0.100000000E-19  0.824749932E-01  0.309725730      0.301778309      0.608867761    
  2972.77382      0.100000000E-19  0.100000000E-19  0.816401516E-01  0.310005770      0.302048178      0.609434630    
  2977.77382      0.100000000E-19  0.100000000E-19  0.808051966E-01  0.310286149      0.302318172      0.610000801    
  2982.77382      0.100000000E-19  0.100000000E-19  0.799701291E-01  0.310566866      0.302588290      0.610566274    
  2987.77382      0.100000000E-19  0.100000000E-19  0.791349499E-01  0.310847920      0.302858533      0.611131047    
  2992.77382      0.100000000E-19  0.100000000E-19  0.782996600E-01  0.311129311      0.303128899      0.611695122    
  2997.77382      0.100000000E-19  0.100000000E-19  0.774642603E-01  0.311411037      0.303399389      0.612258498    
  3002.77382      0.100000000E-19  0.100000000E-19  0.766287517E-01  0.311693098      0.303670002      0.612821176    
  3007.77382      0.100000000E-19  0.100000000E-19  0.757931351E-01  0.311975493      0.303940739      0.613383154    
  3012.77382      0.100000000E-19  0.100000000E-19  0.749574114E-01  0.312258222      0.304211599      0.613944434    
  3017.77382      0.100000000E-19  0.100000000E-19  0.741215815E-01  0.312541283      0.304482583      0.614505015    
  3022.77382      0.100000000E-19  0.100000000E-19  0.732856463E-01  0.312824676      0.304753689      0.615064897    
  3027.77382      0.100000000E-19  0.100000000E-19  0.724496067E-01  0.313108401      0.305024918      0.615624080    
  3032.77382      0.100000000E-19  0.100000000E-19  0.716134637E-01  0.313392457      0.305296270      0.616182564    
  3037.77382      0.100000000E-19  0.100000000E-19  0.707772180E-01  0.313676842      0.305567744      0.616740349    
  3042.77382      0.100000000E-19  0.100000000E-19  0.699408707E-01  0.313961556      0.305839340      0.617297435    
  3047.77382      0.100000000E-19  0.100000000E-19  0.691044226E-01  0.314246599      0.306111059      0.617853822    
  3052.77382      0.100000000E-19  0.100000000E-19  0.682678747E-01  0.314531970      0.306382899      0.618409510    
  3057.77382      0.100000000E-19  0.100000000E-19  0.674312278E-01  0.314817667      0.306654862      0.618964499    
  3062.77382      0.100000000E-19  0.100000000E-19  0.665944828E-01  0.315103691      0.306926946      0.619518788    
  3067.77382      0.100000000E-19  0.100000000E-19  0.657576407E-01  0.315390040      0.307199151      0.620072379    
  3072.77382      0.100000000E-19  0.100000000E-19  0.649207024E-01  0.315676714      0.307471478      0.620625270    
  3077.77382      0.100000000E-19  0.100000000E-19  0.640836687E-01  0.315963712      0.307743926      0.621177462    
  3082.77382      0.100000000E-19  0.100000000E-19  0.632465406E-01  0.316251033      0.308016495      0.621728955    
  3087.77382      0.100000000E-19  0.100000000E-19  0.624093189E-01  0.316538677      0.308289185      0.622279748    
  3092.77382      0.100000000E-19  0.100000000E-19  0.615720046E-01  0.316826643      0.308561996      0.622829842    
  3097.77382      0.100000000E-19  0.100000000E-19  0.607345987E-01  0.317114930      0.308834927      0.623379237    
  3102.77382      0.100000000E-19  0.100000000E-19  0.598971019E-01  0.317403537      0.309107978      0.623927932    
  3107.77382      0.100000000E-19  0.100000000E-19  0.590595152E-01  0.317692464      0.309381150      0.624475928    
  3112.77382      0.100000000E-19  0.100000000E-19  0.582218395E-01  0.317981710      0.309654442      0.625023225    
  3117.77382      0.100000000E-19  0.100000000E-19  0.573840756E-01  0.318271274      0.309927854      0.625569821    
  3122.77382      0.100000000E-19  0.100000000E-19  0.565462247E-01  0.318561155      0.310201385      0.626115719    
  3127.77382      0.100000000E-19  0.100000000E-19  0.557082874E-01  0.318851354      0.310475036      0.626660916    
  3132.77382      0.100000000E-19  0.100000000E-19  0.548702647E-01  0.319141868      0.310748807      0.627205415    
  3137.77382      0.100000000E-19  0.100000000E-19  0.540321576E-01  0.319432697      0.311022697      0.627749213    
  3142.77382      0.100000000E-19  0.100000000E-19  0.531939668E-01  0.319723841      0.311296706      0.628292312    
  3147.77382      0.100000000E-19  0.100000000E-19  0.523556935E-01  0.320015299      0.311570834      0.628834711    
  3152.77382      0.100000000E-19  0.100000000E-19  0.515173383E-01  0.320307070      0.311845081      0.629376410    
  3157.77382      0.100000000E-19  0.100000000E-19  0.506789023E-01  0.320599154      0.312119447      0.629917409    
  3162.77382      0.100000000E-19  0.100000000E-19  0.498403863E-01  0.320891548      0.312393931      0.630457709    
  3167.77382      0.100000000E-19  0.100000000E-19  0.490017913E-01  0.321184254      0.312668534      0.630997309    
  3172.77382      0.100000000E-19  0.100000000E-19  0.481631182E-01  0.321477270      0.312943255      0.631536208    
  3177.77382      0.100000000E-19  0.100000000E-19  0.473243678E-01  0.321770595      0.313218094      0.632074408    
  3182.77382      0.100000000E-19  0.100000000E-19  0.464855410E-01  0.322064229      0.313493051      0.632611908    
  3187.77382      0.100000000E-19  0.100000000E-19  0.456466389E-01  0.322358171      0.313768125      0.633148708    
  3192.77382      0.100000000E-19  0.100000000E-19  0.448076622E-01  0.322652420      0.314043318      0.633684807    
  3197.77382      0.100000000E-19  0.100000000E-19  0.439686119E-01  0.322946976      0.314318628      0.634220207    
  3202.77382      0.100000000E-19  0.100000000E-19  0.431294888E-01  0.323241837      0.314594055      0.634754906    
  3207.77382      0.100000000E-19  0.100000000E-19  0.422902940E-01  0.323537003      0.314869599      0.635288906    
  3212.77382      0.100000000E-19  0.100000000E-19  0.414510282E-01  0.323832474      0.315145261      0.635822205    
  3217.77382      0.100000000E-19  0.100000000E-19  0.406116924E-01  0.324128248      0.315421040      0.636354803    
  3222.77382      0.100000000E-19  0.100000000E-19  0.397722876E-01  0.324424325      0.315696935      0.636886702    
  3227.77382      0.100000000E-19  0.100000000E-19  0.389328145E-01  0.324720703      0.315972947      0.637417900    
  3232.77382      0.100000000E-19  0.100000000E-19  0.380932741E-01  0.325017383      0.316249075      0.637948397    
  3237.77382      0.100000000E-19  0.100000000E-19  0.372536673E-01  0.325314364      0.316525320      0.638478195    
  3242.77382      0.100000000E-19  0.100000000E-19  0.364139951E-01  0.325611644      0.316801681      0.639007291    
  3247.77382      0.100000000E-19  0.100000000E-19  0.355742582E-01  0.325909224      0.317078158      0.639535687    
  3252.77382      0.100000000E-19  0.100000000E-19  0.347344577E-01  0.326207102      0.317354751      0.640063383    
  3257.77382      0.100000000E-19  0.100000000E-19  0.338945944E-01  0.326505277      0.317631460      0.640590378    
  3262.77382      0.100000000E-19  0.100000000E-19  0.330546692E-01  0.326803750      0.317908285      0.641116672    
  3267.77382      0.100000000E-19  0.100000000E-19  0.322146831E-01  0.327102518      0.318185225      0.641642266    
  3272.77382      0.100000000E-19  0.100000000E-19  0.313746368E-01  0.327401582      0.318462280      0.642167159    
  3277.77382      0.100000000E-19  0.100000000E-19  0.305345314E-01  0.327700940      0.318739450      0.642691351    
  3282.77382      0.100000000E-19  0.100000000E-19  0.296943678E-01  0.328000593      0.319016736      0.643214843    
  3287.77382      0.100000000E-19  0.100000000E-19  0.288541467E-01  0.328300538      0.319294137      0.643737633    
  3292.77382      0.100000000E-19  0.100000000E-19  0.280138692E-01  0.328600776      0.319571652      0.644259723    
  3297.77382      0.100000000E-19  0.100000000E-19  0.271735362E-01  0.328901306      0.319849282      0.644781111    
  3302.77382      0.100000000E-19  0.100000000E-19  0.263331484E-01  0.329202127      0.320127027      0.645301799    
  3307.77382      0.100000000E-19  0.100000000E-19  0.254927070E-01  0.329503237      0.320404885      0.645821785    
  3312.77382      0.100000000E-19  0.100000000E-19  0.246522126E-01  0.329804638      0.320682859      0.646341071    
  3317.77382      0.100000000E-19  0.100000000E-19  0.238116663E-01  0.330106327      0.320960946      0.646859655    
  3322.77382      0.100000000E-19  0.100000000E-19  0.229710690E-01  0.330408304      0.321239147      0.647377539    
  3327.77382      0.100000000E-19  0.100000000E-19  0.221304215E-01  0.330710568      0.321517462      0.647894721    
  3332.77382      0.100000000E-19  0.100000000E-19  0.212897247E-01  0.331013118      0.321795891      0.648411201    
  3337.77382      0.100000000E-19  0.100000000E-19  0.204489796E-01  0.331315955      0.322074434      0.648926981    
  3342.77382      0.100000000E-19  0.100000000E-19  0.196081871E-01  0.331619076      0.322353089      0.649442059    
  3347.77382      0.100000000E-19  0.100000000E-19  0.187673479E-01  0.331922482      0.322631859      0.649956436    
  3352.77382      0.100000000E-19  0.100000000E-19  0.179264632E-01  0.332226171      0.322910741      0.650470111    
  3357.77382      0.100000000E-19  0.100000000E-19  0.170855337E-01  0.332530143      0.323189736      0.650983085    
  3362.77382      0.100000000E-19  0.100000000E-19  0.162445603E-01  0.332834397      0.323468844      0.651495357    
  3367.77382      0.100000000E-19  0.100000000E-19  0.154035440E-01  0.333138933      0.323748065      0.652006928    
  3372.77382      0.100000000E-19  0.100000000E-19  0.145624856E-01  0.333443748      0.324027399      0.652517797    
  3377.77382      0.100000000E-19  0.100000000E-19  0.137213861E-01  0.333748844      0.324306845      0.653027965    
  3382.77382      0.100000000E-19  0.100000000E-19  0.128802463E-01  0.334054219      0.324586404      0.653537431    
  3387.77382      0.100000000E-19  0.100000000E-19  0.120390672E-01  0.334359872      0.324866074      0.654046195    
  3392.77382      0.100000000E-19  0.100000000E-19  0.111978496E-01  0.334665803      0.325145857      0.654554257    
  3397.77382      0.100000000E-19  0.100000000E-19  0.103565944E-01  0.334972010      0.325425752      0.655061617    
  3402.77382      0.100000000E-19  0.100000000E-19  0.951530260E-02  0.335278494      0.325705759      0.655568276    
  3407.77382      0.100000000E-19  0.100000000E-19  0.867397502E-02  0.335585253      0.325985877      0.656074233    
  3412.77382      0.100000000E-19  0.100000000E-19  0.783261257E-02  0.335892286      0.326266107      0.656579487    
  3417.77382      0.100000000E-19  0.100000000E-19  0.699121615E-02  0.336199594      0.326546449      0.657084040    
  3422.77382      0.100000000E-19  0.100000000E-19  0.614978666E-02  0.336507174      0.326826901      0.657587890    
  3427.77382      0.100000000E-19  0.100000000E-19  0.530832500E-02  0.336815027      0.327107465      0.658091039    
  3432.77382      0.100000000E-19  0.100000000E-19  0.446683205E-02  0.337123151      0.327388140      0.658593485    
  3437.77382      0.100000000E-19  0.100000000E-19  0.362530872E-02  0.337431547      0.327668926      0.659095230    
  3442.77382      0.100000000E-19  0.100000000E-19  0.278375591E-02  0.337740212      0.327949823      0.659596272    
  3447.77382      0.100000000E-19  0.100000000E-19  0.194217451E-02  0.338049147      0.328230830      0.660096611    
  3452.77382      0.100000000E-19  0.100000000E-19  0.110056541E-02  0.338358351      0.328511948      0.660596249    
  3457.77382      0.100000000E-19  0.100000000E-19  0.258929512E-03  0.338667822      0.328793177      0.661095184    
  3458.77382      0.100000000E-19  0.100000000E-19  0.906012797E-04  0.338729727      0.328849427      0.661194942    
  3459.05382      0.100000000E-19  0.100000000E-19  0.434692923E-04  0.338747061      0.328865177      0.661222873    
  3459.13222      0.100000000E-19  0.100000000E-19  0.302723294E-04  0.338751915      0.328869587      0.661230693    
  3459.24198      0.100000000E-19  0.100000000E-19  0.117965688E-04  0.338758710      0.328875761      0.661241641    
  3459.27271      0.100000000E-19  0.100000000E-19  0.662335478E-05  0.338760613      0.328877490      0.661244707    
  3459.28132      0.100000000E-19  0.100000000E-19  0.517485479E-05  0.338761146      0.328877974      0.661245565    
  3459.29337      0.100000000E-19  0.100000000E-19  0.314695465E-05  0.338761892      0.328878652      0.661246767    
  3459.31023      0.100000000E-19  0.100000000E-19  0.307894156E-06  0.338762936      0.328879601      0.661248449    
  3459.31118      0.100000000E-19  0.100000000E-19  0.148906767E-06  0.338762994      0.328879654      0.661248543    
  3459.31144      0.100000000E-19  0.100000000E-19  0.104390298E-06  0.338763011      0.328879669      0.661248569    
  3459.31181      0.100000000E-19  0.100000000E-19  0.420672419E-07  0.338763034      0.328879690      0.661248606    
  3459.31233      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763060      0.328879758      0.661248573    
  3459.31306      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763086      0.328879946      0.661248332    
  3459.31407      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763120      0.328880255      0.661247900    
  3459.31549      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763163      0.328880695      0.661247278    
  3459.31749      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763214      0.328881299      0.661246435    
  3459.32027      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763271      0.328882116      0.661245315    
  3459.32418      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763323      0.328883212      0.661243851    
  3459.32964      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763352      0.328884667      0.661241971    
  3459.33729      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763321      0.328886579      0.661239603    
  3459.34800      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338763169      0.328889065      0.661236695    
  3459.36299      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338762792      0.328892251      0.661233244    
  3459.38398      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338762015      0.328896263      0.661229361    
  3459.41337      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338760554      0.328901192      0.661225370    
  3459.45451      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338757968      0.328907076      0.661221924    
  3459.51211      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338753610      0.328913899      0.661220087    
  3459.59275      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338746596      0.328921672      0.661221286    
  3459.70564      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338735791      0.328930588      0.661227146    
  3459.86369      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338719752      0.328941222      0.661239303    
  3460.08496      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338696600      0.328954669      0.661259413    
  3460.39474      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338663757      0.328972593      0.661289511    
  3460.82843      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338617567      0.328997243      0.661332607    
  3461.43560      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338552820      0.329031591      0.661393300    
  3462.28563      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338462150      0.329079642      0.661478354    
  3463.47567      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338335202      0.329146928      0.661597413    
  3465.14173      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.338157463      0.329241177      0.661764021    
  3467.47422      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.337908607      0.329373223      0.661997118    
  3470.73970      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.337560168      0.329558278      0.662323153    
  3475.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.337072274      0.329817731      0.662779012    
  3480.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.336538574      0.330101939      0.663276874    
  3485.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.336004781      0.330386595      0.663774030    
  3490.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.335470894      0.330671698      0.664270479    
  3495.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.334936914      0.330957248      0.664766221    
  3500.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.334402842      0.331243243      0.665261257    
  3505.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.333868678      0.331529683      0.665755585    
  3510.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.333334423      0.331816569      0.666249206    
  3515.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.332800077      0.332103899      0.666742120    
  3520.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.332265641      0.332391672      0.667234326    
  3525.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.331731116      0.332679890      0.667725824    
  3530.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.331196502      0.332968550      0.668216615    
  3535.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.330661799      0.333257652      0.668706698    
  3540.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.330127009      0.333547197      0.669196073    
  3545.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.329592131      0.333837183      0.669684740    
  3550.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.329057166      0.334127610      0.670172698    
  3555.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.328522116      0.334418477      0.670659948    
  3560.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.327986980      0.334709785      0.671146490    
  3565.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.327451758      0.335001532      0.671632323    
  3570.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.326916453      0.335293717      0.672117447    
  3575.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.326381063      0.335586342      0.672601862    
  3580.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.325845590      0.335879404      0.673085569    
  3585.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.325310034      0.336172904      0.673568566    
  3590.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.324774396      0.336466840      0.674050854    
  3595.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.324238676      0.336761213      0.674532433    
  3600.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.323702876      0.337056022      0.675013302    
  3605.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.323166994      0.337351267      0.675493461    
  3610.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.322631033      0.337646946      0.675972911    
  3615.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.322094992      0.337943060      0.676451652    
  3620.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.321558873      0.338239608      0.676929682    
  3625.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.321022675      0.338536589      0.677407002    
  3630.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.320486400      0.338834003      0.677883612    
  3635.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.319950047      0.339131849      0.678359512    
  3640.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.319413618      0.339430128      0.678834701    
  3645.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.318877113      0.339728837      0.679309180    
  3650.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.318340533      0.340027978      0.679782948    
  3655.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.317803877      0.340327548      0.680256006    
  3660.31138      0.100000000E-19  0.100000000E-19  0.100000000E-19  0.317267148      0.340627549      0.680728353    
