node ,  Permeability (m**2) in X ,  Permeability (m**2) in Y ,  Permeability (m**2) in Z ,  Porosity ,  Rock bulk density (kg/m**3) ,  Rock specific heat (MJ/kg*K) ,  Capillary pressure (MPa)
0000001099,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001100,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001101,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001102,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001103,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001104,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001105,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001106,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001107,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001108,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001109,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001110,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001111,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001112,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001113,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001114,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001115,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001116,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001117,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001118,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001119,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001120,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001121,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001122,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001123,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001124,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001125,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001126,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001127,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001128,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001129,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001130,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001131,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001132,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001133,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001134,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001135,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001136,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001137,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001138,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001139,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001140,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001141,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001142,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001143,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001144,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001145,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001146,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001147,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001148,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001149,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001150,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001151,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001152,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001153,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001154,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001155,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001156,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001157,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001158,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001159,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001160,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001161,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001162,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001163,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001164,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001165,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001166,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001167,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001168,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001169,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001170,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001171,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001172,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001173,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001174,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001175,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001176,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001177,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001178,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001179,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001180,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001181,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001182,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001183,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001184,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001185,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001186,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001187,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001188,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001189,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001190,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001191,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001192,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001193,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001194,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001195,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001196,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001197,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001198,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001199,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001200,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001201,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001202,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001203,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001204,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001205,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001206,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001207,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001208,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001209,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001210,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001211,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001212,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001213,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001214,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001215,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001216,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001217,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001218,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001219,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001220,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001221,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001222,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001223,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001224,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001225,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001226,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001227,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001228,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001229,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001230,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001231,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001232,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001233,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001234,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001235,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001236,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001237,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001238,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001239,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001240,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001241,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001242,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001243,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001244,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001245,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001246,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001247,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001248,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001249,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001250,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001251,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001252,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001253,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001254,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001255,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001256,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001257,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001258,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001259,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001260,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001261,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001262,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001263,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001264,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001265,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001266,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001267,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001268,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001269,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001270,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001271,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001272,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001273,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001274,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001275,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001276,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001277,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001278,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001279,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001280,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001281,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001282,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001283,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001284,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001285,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001286,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001287,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001288,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001289,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001290,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001291,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001292,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001293,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001294,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001295,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001296,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001297,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001298,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001299,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001300,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001301,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001302,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001303,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001304,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001305,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001306,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001307,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001308,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001309,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001310,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001311,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001312,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001313,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001314,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001315,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001316,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001317,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001318,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
