node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Temperature (deg C), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000360,   56.0000000 ,   1.00000000 ,   1.00000000 ,   10.4382573 ,   100.004491 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000361,   57.0000000 ,   1.00000000 ,   1.00000000 ,   10.4282938 ,   100.004390 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000362,   58.0000000 ,   1.00000000 ,   1.00000000 ,   10.4183302 ,   100.004290 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000363,   59.0000000 ,   1.00000000 ,   1.00000000 ,   10.4083667 ,   100.004189 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000364,   60.0000000 ,   1.00000000 ,   1.00000000 ,   10.3984031 ,   100.004089 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000365,   61.0000000 ,   1.00000000 ,   1.00000000 ,   10.3884396 ,   100.003989 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000366,   62.0000000 ,   1.00000000 ,   1.00000000 ,   10.3784762 ,   100.003888 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000367,   63.0000000 ,   1.00000000 ,   1.00000000 ,   10.3685129 ,   100.003788 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000368,   64.0000000 ,   1.00000000 ,   1.00000000 ,   10.3585500 ,   100.003687 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000369,   65.0000000 ,   1.00000000 ,   1.00000000 ,   10.3485873 ,   100.003587 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000370,   66.0000000 ,   1.00000000 ,   1.00000000 ,   10.3386249 ,   100.003486 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000371,   67.0000000 ,   1.00000000 ,   1.00000000 ,   10.3286627 ,   100.003386 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000372,   68.0000000 ,   1.00000000 ,   1.00000000 ,   10.3187007 ,   100.003285 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000373,   69.0000000 ,   1.00000000 ,   1.00000000 ,   10.3087388 ,   100.003185 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000374,   70.0000000 ,   1.00000000 ,   1.00000000 ,   10.2987771 ,   100.003085 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000375,   71.0000000 ,   1.00000000 ,   1.00000000 ,   10.2888155 ,   100.002984 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000376,   72.0000000 ,   1.00000000 ,   1.00000000 ,   10.2788540 ,   100.002884 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000377,   73.0000000 ,   1.00000000 ,   1.00000000 ,   10.2688928 ,   100.002783 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000378,   74.0000000 ,   1.00000000 ,   1.00000000 ,   10.2589316 ,   100.002683 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000379,   75.0000000 ,   1.00000000 ,   1.00000000 ,   10.2489706 ,   100.002582 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000380,   76.0000000 ,   1.00000000 ,   1.00000000 ,   10.2390096 ,   100.002482 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000381,   77.0000000 ,   1.00000000 ,   1.00000000 ,   10.2290488 ,   100.002381 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000382,   78.0000000 ,   1.00000000 ,   1.00000000 ,   10.2190880 ,   100.002281 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000383,   79.0000000 ,   1.00000000 ,   1.00000000 ,   10.2091273 ,   100.002180 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000384,   80.0000000 ,   1.00000000 ,   1.00000000 ,   10.1991668 ,   100.002080 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000385,   81.0000000 ,   1.00000000 ,   1.00000000 ,   10.1892065 ,   100.001979 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000386,   82.0000000 ,   1.00000000 ,   1.00000000 ,   10.1792464 ,   100.001879 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000387,   83.0000000 ,   1.00000000 ,   1.00000000 ,   10.1692864 ,   100.001779 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000388,   84.0000000 ,   1.00000000 ,   1.00000000 ,   10.1593267 ,   100.001678 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000389,   85.0000000 ,   1.00000000 ,   1.00000000 ,   10.1493673 ,   100.001578 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000390,   86.0000000 ,   1.00000000 ,   1.00000000 ,   10.1394080 ,   100.001477 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000391,   87.0000000 ,   1.00000000 ,   1.00000000 ,   10.1294491 ,   100.001377 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000392,   88.0000000 ,   1.00000000 ,   1.00000000 ,   10.1194904 ,   100.001276 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000393,   89.0000000 ,   1.00000000 ,   1.00000000 ,   10.1095320 ,   100.001176 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000394,   90.0000000 ,   1.00000000 ,   1.00000000 ,   10.0995738 ,   100.001075 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000395,   91.0000000 ,   1.00000000 ,   1.00000000 ,   10.0896160 ,   100.000975 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000396,   92.0000000 ,   1.00000000 ,   1.00000000 ,   10.0796583 ,   100.000874 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000397,   93.0000000 ,   1.00000000 ,   1.00000000 ,   10.0697007 ,   100.000774 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000398,   94.0000000 ,   1.00000000 ,   1.00000000 ,   10.0597432 ,   100.000673 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000399,   95.0000000 ,   1.00000000 ,   1.00000000 ,   10.0497858 ,   100.000573 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000400,   96.0000000 ,   1.00000000 ,   1.00000000 ,   10.0398284 ,   100.000473 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000401,   97.0000000 ,   1.00000000 ,   1.00000000 ,   10.0298711 ,   100.000374 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000402,   98.0000000 ,   1.00000000 ,   1.00000000 ,   10.0199140 ,   100.000281 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000403,   99.0000000 ,   1.00000000 ,   1.00000000 ,   10.0099570 ,   100.000208 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000404,   100.000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000198 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
