Node,  X Coordinate (m),  Y Coordinate (m),  Z Coordinate (m),  Advective X Heat Flux (MW/m2),  Advective Y Heat Flux (MW/m2),  Advective Z Heat Flux (MW/m2),  Conductive X Heat Flux (MW/m2),  Conductive Y Heat Flux (MW/m2),  Conductive Z Heat Flux (MW/m2)
0000000304,    0.00000000    ,    1.00000000    ,    1.00000000    ,    0.00000000    ,   0.251010332E-09,    0.00000000    ,  -0.302756042E-09,    0.00000000    ,    0.00000000    
0000000305,    1.00000000    ,    1.00000000    ,    1.00000000    ,   0.144430542E-04,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,   0.240265152E-13
0000000306,    2.00000000    ,    1.00000000    ,    1.00000000    ,   0.143821095E-04,    0.00000000    ,   0.700921567E-10,   0.238250847E-09,   0.523147861E-13,    0.00000000    
0000000307,    3.00000000    ,    1.00000000    ,    1.00000000    ,   0.143210527E-04,    0.00000000    ,   0.323543317E-09,   0.267138651E-09,   0.616399092E-13,    0.00000000    
0000000308,    4.00000000    ,    1.00000000    ,    1.00000000    ,   0.142587509E-04,   0.114052608E-10,   0.177497900E-10,   0.267223172E-09,   0.533193329E-13,    0.00000000    
0000000309,    5.00000000    ,    1.00000000    ,    1.00000000    ,   0.141972863E-04,   0.309155803E-09,   0.359457841E-10,   0.266156863E-09,   0.282576906E-13,    0.00000000    
0000000310,    6.00000000    ,    1.00000000    ,    1.00000000    ,   0.141362289E-04,   0.435942420E-09,   0.187200787E-09,   0.265003052E-09,   0.158002507E-13,    0.00000000    
0000000311,    7.00000000    ,    1.00000000    ,    1.00000000    ,   0.140743246E-04,   0.296645182E-09,   0.401814406E-11,   0.263858486E-09,   0.103502742E-13,    0.00000000    
0000000312,    8.00000000    ,    1.00000000    ,    1.00000000    ,   0.140126018E-04,   0.118816884E-09,    0.00000000    ,   0.262741348E-09,   0.323016238E-13,    0.00000000    
0000000313,    9.00000000    ,    1.00000000    ,    1.00000000    ,   0.139519876E-04,    0.00000000    ,   0.906113869E-10,   0.261590443E-09,   0.469082053E-13,    0.00000000    
0000000314,    10.0000000    ,    1.00000000    ,    1.00000000    ,   0.138911287E-04,    0.00000000    ,   0.156565924E-09,   0.260432851E-09,   0.443974329E-13,    0.00000000    
0000000315,    11.0000000    ,    1.00000000    ,    1.00000000    ,   0.138299342E-04,    0.00000000    ,   0.250714793E-10,   0.259327553E-09,   0.410616053E-13,    0.00000000    
0000000316,    12.0000000    ,    1.00000000    ,    1.00000000    ,   0.137694860E-04,   0.729005046E-10,   0.841510361E-10,   0.258222900E-09,   0.284913980E-13,    0.00000000    
0000000317,    13.0000000    ,    1.00000000    ,    1.00000000    ,   0.137092995E-04,   0.247155403E-09,   0.202029907E-09,   0.257063345E-09,   0.167724522E-13,    0.00000000    
0000000318,    14.0000000    ,    1.00000000    ,    1.00000000    ,   0.136485712E-04,   0.383283734E-09,   0.130361701E-09,   0.255923856E-09,   0.121723176E-13,    0.00000000    
0000000319,    15.0000000    ,    1.00000000    ,    1.00000000    ,   0.135877756E-04,   0.355631230E-09,    0.00000000    ,   0.254835525E-09,   0.126378524E-13,    0.00000000    
0000000320,    16.0000000    ,    1.00000000    ,    1.00000000    ,   0.135275285E-04,   0.105683719E-09,    0.00000000    ,   0.253733472E-09,   0.279079927E-13,    0.00000000    
0000000321,    17.0000000    ,    1.00000000    ,    1.00000000    ,   0.134678418E-04,    0.00000000    ,   0.405032128E-11,   0.252606319E-09,   0.537415104E-13,    0.00000000    
0000000322,    18.0000000    ,    1.00000000    ,    1.00000000    ,   0.134085381E-04,    0.00000000    ,   0.847857603E-10,   0.251490300E-09,   0.658347105E-13,    0.00000000    
0000000323,    19.0000000    ,    1.00000000    ,    1.00000000    ,   0.133494472E-04,    0.00000000    ,   0.139715431E-09,   0.250387060E-09,   0.517598124E-13,    0.00000000    
0000000324,    20.0000000    ,    1.00000000    ,    1.00000000    ,   0.132904885E-04,   0.129239151E-09,   0.136710480E-09,   0.249287404E-09,   0.238267646E-13,    0.00000000    
0000000325,    21.0000000    ,    1.00000000    ,    1.00000000    ,   0.132317186E-04,   0.383532731E-09,   0.983832684E-10,   0.248199481E-09,   0.231850379E-14,    0.00000000    
0000000326,    22.0000000    ,    1.00000000    ,    1.00000000    ,   0.131731938E-04,   0.441569489E-09,   0.487555751E-10,   0.247120223E-09,    0.00000000    ,    0.00000000    
0000000327,    23.0000000    ,    1.00000000    ,    1.00000000    ,   0.131149776E-04,   0.282742835E-09,   0.232025921E-10,   0.246034798E-09,   0.120158475E-13,    0.00000000    
0000000328,    24.0000000    ,    1.00000000    ,    1.00000000    ,   0.130571434E-04,   0.397809947E-10,   0.738169174E-10,   0.244946103E-09,   0.268432828E-13,    0.00000000    
0000000329,    25.0000000    ,    1.00000000    ,    1.00000000    ,   0.129995673E-04,    0.00000000    ,   0.173445045E-09,   0.243870244E-09,   0.306407316E-13,    0.00000000    
0000000330,    26.0000000    ,    1.00000000    ,    1.00000000    ,   0.129420155E-04,    0.00000000    ,   0.214201542E-09,   0.242812630E-09,   0.255271388E-13,    0.00000000    
0000000331,    27.0000000    ,    1.00000000    ,    1.00000000    ,   0.128845614E-04,   0.377197011E-10,   0.156223001E-09,   0.241764807E-09,   0.242471771E-13,    0.00000000    
0000000332,    28.0000000    ,    1.00000000    ,    1.00000000    ,   0.128275989E-04,   0.134494056E-09,   0.786540973E-10,   0.240715570E-09,   0.332642713E-13,    0.00000000    
0000000333,    29.0000000    ,    1.00000000    ,    1.00000000    ,   0.127713789E-04,   0.132191351E-09,   0.596476176E-10,   0.239661811E-09,   0.454996297E-13,    0.00000000    
0000000334,    30.0000000    ,    1.00000000    ,    1.00000000    ,   0.127157815E-04,   0.695865865E-10,   0.885328889E-10,   0.238612438E-09,   0.490297978E-13,    0.00000000    
0000000335,    31.0000000    ,    1.00000000    ,    1.00000000    ,   0.126605713E-04,   0.189800387E-10,   0.112416129E-09,   0.237578660E-09,   0.398056628E-13,    0.00000000    
0000000336,    32.0000000    ,    1.00000000    ,    1.00000000    ,   0.126056791E-04,   0.123920759E-10,   0.108209120E-09,   0.236561745E-09,   0.254718103E-13,    0.00000000    
0000000337,    33.0000000    ,    1.00000000    ,    1.00000000    ,   0.125511951E-04,   0.334651612E-10,   0.844729318E-10,   0.235555252E-09,   0.176244811E-13,    0.00000000    
0000000338,    34.0000000    ,    1.00000000    ,    1.00000000    ,   0.124972360E-04,   0.489983463E-10,   0.515441970E-10,   0.234555113E-09,   0.211587931E-13,    0.00000000    
0000000339,    35.0000000    ,    1.00000000    ,    1.00000000    ,   0.124439022E-04,   0.413615706E-10,   0.222402106E-10,   0.233562303E-09,   0.312243671E-13,    0.00000000    
0000000340,    36.0000000    ,    1.00000000    ,    1.00000000    ,   0.123912642E-04,   0.242118757E-10,   0.193960928E-10,   0.232579111E-09,   0.388633126E-13,    0.00000000    
0000000341,    37.0000000    ,    1.00000000    ,    1.00000000    ,   0.123392872E-04,   0.309318665E-10,   0.494354281E-10,   0.231606669E-09,   0.382513605E-13,    0.00000000    
0000000342,    38.0000000    ,    1.00000000    ,    1.00000000    ,   0.122878194E-04,   0.797373204E-10,   0.822294254E-10,   0.230644813E-09,   0.298618346E-13,    0.00000000    
0000000343,    39.0000000    ,    1.00000000    ,    1.00000000    ,   0.122367392E-04,   0.146773142E-09,   0.845047170E-10,   0.229692924E-09,   0.189369416E-13,    0.00000000    
0000000344,    40.0000000    ,    1.00000000    ,    1.00000000    ,   0.121860791E-04,   0.180278769E-09,   0.608275735E-10,   0.228750945E-09,   0.113918475E-13,    0.00000000    
0000000345,    41.0000000    ,    1.00000000    ,    1.00000000    ,   0.121359594E-04,   0.147591585E-09,   0.411420572E-10,   0.227819525E-09,   0.101507922E-13,    0.00000000    
0000000346,    42.0000000    ,    1.00000000    ,    1.00000000    ,   0.120864517E-04,   0.674142482E-10,   0.421530392E-10,   0.226899427E-09,   0.142276079E-13,    0.00000000    
0000000347,    43.0000000    ,    1.00000000    ,    1.00000000    ,   0.120375533E-04,    0.00000000    ,   0.576610797E-10,   0.225991105E-09,   0.204610473E-13,    0.00000000    
0000000348,    44.0000000    ,    1.00000000    ,    1.00000000    ,   0.119892447E-04,    0.00000000    ,   0.733877716E-10,   0.225094319E-09,   0.258546976E-13,    0.00000000    
0000000349,    45.0000000    ,    1.00000000    ,    1.00000000    ,   0.119415247E-04,   0.158875985E-10,   0.773728348E-10,   0.224208021E-09,   0.287501223E-13,    0.00000000    
0000000350,    46.0000000    ,    1.00000000    ,    1.00000000    ,   0.118944174E-04,   0.803766298E-10,   0.656179096E-10,   0.223331325E-09,   0.286520120E-13,    0.00000000    
0000000351,    47.0000000    ,    1.00000000    ,    1.00000000    ,   0.118479699E-04,   0.124015287E-09,   0.479749477E-10,   0.222464726E-09,   0.256706016E-13,    0.00000000    
0000000352,    48.0000000    ,    1.00000000    ,    1.00000000    ,   0.118022228E-04,   0.124765018E-09,   0.427483273E-10,   0.221609835E-09,   0.204330377E-13,    0.00000000    
0000000353,    49.0000000    ,    1.00000000    ,    1.00000000    ,   0.117571628E-04,   0.967739546E-10,   0.585956663E-10,   0.220767981E-09,   0.143423321E-13,    0.00000000    
0000000354,    50.0000000    ,    1.00000000    ,    1.00000000    ,   0.117127216E-04,   0.722394180E-10,   0.842638419E-10,   0.219939416E-09,   0.944402956E-14,    0.00000000    
0000000355,    51.0000000    ,    1.00000000    ,    1.00000000    ,   0.116688390E-04,   0.698868998E-10,   0.998160992E-10,   0.219123667E-09,   0.758192868E-14,    0.00000000    
0000000356,    52.0000000    ,    1.00000000    ,    1.00000000    ,   0.116255266E-04,   0.807199513E-10,   0.965944242E-10,   0.218320241E-09,   0.934189046E-14,    0.00000000    
0000000357,    53.0000000    ,    1.00000000    ,    1.00000000    ,   0.115828626E-04,   0.824577267E-10,   0.837058908E-10,   0.217529003E-09,   0.135925575E-13,    0.00000000    
0000000358,    54.0000000    ,    1.00000000    ,    1.00000000    ,   0.115409278E-04,   0.643256147E-10,   0.758488401E-10,   0.216750172E-09,   0.180420159E-13,    0.00000000    
0000000359,    55.0000000    ,    1.00000000    ,    1.00000000    ,   0.114997525E-04,   0.366567849E-10,   0.781440606E-10,   0.215984114E-09,   0.205177571E-13,    0.00000000    
0000000360,    56.0000000    ,    1.00000000    ,    1.00000000    ,   0.114593227E-04,   0.190276959E-10,   0.840835539E-10,   0.215231167E-09,   0.201221695E-13,    0.00000000    
0000000361,    57.0000000    ,    1.00000000    ,    1.00000000    ,   0.114196235E-04,   0.219646863E-10,   0.851629017E-10,   0.214491647E-09,   0.175011621E-13,    0.00000000    
0000000362,    58.0000000    ,    1.00000000    ,    1.00000000    ,   0.113806669E-04,   0.397373772E-10,   0.792595948E-10,   0.213765952E-09,   0.141503705E-13,    0.00000000    
0000000363,    59.0000000    ,    1.00000000    ,    1.00000000    ,   0.113424833E-04,   0.579422485E-10,   0.709033247E-10,   0.213054613E-09,   0.113954158E-13,    0.00000000    
0000000364,    60.0000000    ,    1.00000000    ,    1.00000000    ,   0.113050981E-04,   0.662458704E-10,   0.665945732E-10,   0.212358184E-09,   0.978444206E-14,    0.00000000    
0000000365,    61.0000000    ,    1.00000000    ,    1.00000000    ,   0.112685154E-04,   0.648685420E-10,   0.698420132E-10,   0.211676987E-09,   0.915334368E-14,    0.00000000    
0000000366,    62.0000000    ,    1.00000000    ,    1.00000000    ,   0.112327169E-04,   0.610750017E-10,   0.785181103E-10,   0.211010907E-09,   0.906743480E-14,    0.00000000    
0000000367,    63.0000000    ,    1.00000000    ,    1.00000000    ,   0.111976783E-04,   0.606507545E-10,   0.865710362E-10,   0.210359510E-09,   0.918703194E-14,    0.00000000    
0000000368,    64.0000000    ,    1.00000000    ,    1.00000000    ,   0.111633907E-04,   0.624387753E-10,   0.891405531E-10,   0.209722426E-09,   0.934941085E-14,    0.00000000    
0000000369,    65.0000000    ,    1.00000000    ,    1.00000000    ,   0.111298699E-04,   0.601289287E-10,   0.859062332E-10,   0.209099671E-09,   0.947246122E-14,    0.00000000    
0000000370,    66.0000000    ,    1.00000000    ,    1.00000000    ,   0.110971475E-04,   0.487448984E-10,   0.796474687E-10,   0.208491648E-09,   0.947771781E-14,    0.00000000    
0000000371,    67.0000000    ,    1.00000000    ,    1.00000000    ,   0.110652567E-04,   0.298096922E-10,   0.731937009E-10,   0.207898939E-09,   0.930325257E-14,    0.00000000    
0000000372,    68.0000000    ,    1.00000000    ,    1.00000000    ,   0.110342249E-04,   0.112823752E-10,   0.683381266E-10,   0.207322094E-09,   0.894672496E-14,    0.00000000    
0000000373,    69.0000000    ,    1.00000000    ,    1.00000000    ,   0.110040707E-04,   0.274460290E-11,   0.657136328E-10,   0.206761500E-09,   0.846983284E-14,    0.00000000    
0000000374,    70.0000000    ,    1.00000000    ,    1.00000000    ,   0.109748014E-04,   0.909202727E-11,   0.641394424E-10,   0.206217337E-09,   0.794831720E-14,    0.00000000    
0000000375,    71.0000000    ,    1.00000000    ,    1.00000000    ,   0.109464163E-04,   0.268180297E-10,   0.613732425E-10,   0.205689609E-09,   0.739261452E-14,    0.00000000    
0000000376,    72.0000000    ,    1.00000000    ,    1.00000000    ,   0.109189154E-04,   0.461335168E-10,   0.573387322E-10,   0.205178293E-09,   0.671539624E-14,    0.00000000    
0000000377,    73.0000000    ,    1.00000000    ,    1.00000000    ,   0.108923024E-04,   0.580300778E-10,   0.555823435E-10,   0.204683477E-09,   0.581598130E-14,    0.00000000    
0000000378,    74.0000000    ,    1.00000000    ,    1.00000000    ,   0.108665721E-04,   0.601011731E-10,   0.590995853E-10,   0.204205255E-09,   0.472065267E-14,    0.00000000    
0000000379,    75.0000000    ,    1.00000000    ,    1.00000000    ,   0.108417056E-04,   0.558468331E-10,   0.656451594E-10,   0.203743506E-09,   0.362870054E-14,    0.00000000    
0000000380,    76.0000000    ,    1.00000000    ,    1.00000000    ,   0.108176856E-04,   0.496178118E-10,   0.703570081E-10,   0.203297994E-09,   0.280379879E-14,    0.00000000    
0000000381,    77.0000000    ,    1.00000000    ,    1.00000000    ,   0.107945163E-04,   0.430663513E-10,   0.716190307E-10,   0.202868708E-09,   0.240544864E-14,    0.00000000    
0000000382,    78.0000000    ,    1.00000000    ,    1.00000000    ,   0.107722180E-04,   0.352712881E-10,   0.704512325E-10,   0.202455889E-09,   0.239443665E-14,    0.00000000    
0000000383,    79.0000000    ,    1.00000000    ,    1.00000000    ,   0.107508128E-04,   0.251160505E-10,   0.669519253E-10,   0.202059851E-09,   0.259553019E-14,    0.00000000    
0000000384,    80.0000000    ,    1.00000000    ,    1.00000000    ,   0.107303238E-04,   0.137009489E-10,   0.618872622E-10,   0.201680946E-09,   0.283710335E-14,    0.00000000    
0000000385,    81.0000000    ,    1.00000000    ,    1.00000000    ,   0.107107736E-04,   0.450806137E-11,   0.577948193E-10,   0.201319464E-09,   0.299457099E-14,    0.00000000    
0000000386,    82.0000000    ,    1.00000000    ,    1.00000000    ,   0.106921734E-04,   0.131069226E-11,   0.550802687E-10,   0.200975507E-09,   0.297864773E-14,    0.00000000    
0000000387,    83.0000000    ,    1.00000000    ,    1.00000000    ,   0.106745224E-04,   0.529505445E-11,   0.510339154E-10,   0.200649240E-09,   0.280283956E-14,    0.00000000    
0000000388,    84.0000000    ,    1.00000000    ,    1.00000000    ,   0.106578218E-04,   0.120339423E-10,   0.427367110E-10,   0.200340966E-09,   0.257772683E-14,    0.00000000    
0000000389,    85.0000000    ,    1.00000000    ,    1.00000000    ,   0.106420856E-04,   0.132855852E-10,   0.300652637E-10,   0.200050791E-09,   0.233538628E-14,    0.00000000    
0000000390,    86.0000000    ,    1.00000000    ,    1.00000000    ,   0.106273413E-04,   0.655404461E-11,   0.194903866E-10,   0.199778900E-09,   0.201837906E-14,    0.00000000    
0000000391,    87.0000000    ,    1.00000000    ,    1.00000000    ,   0.106136034E-04,    0.00000000    ,   0.166678847E-10,   0.199525828E-09,   0.168191860E-14,    0.00000000    
0000000392,    88.0000000    ,    1.00000000    ,    1.00000000    ,   0.106008498E-04,    0.00000000    ,   0.130350439E-10,   0.199291516E-09,   0.144214880E-14,    0.00000000    
0000000393,    89.0000000    ,    1.00000000    ,    1.00000000    ,   0.105890715E-04,    0.00000000    ,   0.272810507E-11,   0.199075375E-09,   0.128241737E-14,    0.00000000    
0000000394,    90.0000000    ,    1.00000000    ,    1.00000000    ,   0.105783013E-04,   0.286838196E-11,    0.00000000    ,   0.198877848E-09,   0.119865717E-14,    0.00000000    
0000000395,    91.0000000    ,    1.00000000    ,    1.00000000    ,   0.105685287E-04,   0.169294176E-10,   0.253201002E-11,   0.198699328E-09,   0.119904087E-14,    0.00000000    
0000000396,    92.0000000    ,    1.00000000    ,    1.00000000    ,   0.105597058E-04,   0.266970261E-10,    0.00000000    ,   0.198538823E-09,   0.113837899E-14,    0.00000000    
0000000397,    93.0000000    ,    1.00000000    ,    1.00000000    ,   0.105518612E-04,   0.322575413E-10,    0.00000000    ,   0.198396508E-09,   0.104636939E-14,    0.00000000    
0000000398,    94.0000000    ,    1.00000000    ,    1.00000000    ,   0.105450177E-04,   0.325999434E-10,    0.00000000    ,   0.198273125E-09,   0.938705114E-15,    0.00000000    
0000000399,    95.0000000    ,    1.00000000    ,    1.00000000    ,   0.105391124E-04,   0.215756308E-10,    0.00000000    ,   0.198167541E-09,   0.641573195E-15,    0.00000000    
0000000400,    96.0000000    ,    1.00000000    ,    1.00000000    ,   0.105341596E-04,   0.114571690E-10,    0.00000000    ,   0.198079736E-09,   0.426398117E-15,    0.00000000    
0000000401,    97.0000000    ,    1.00000000    ,    1.00000000    ,   0.105302038E-04,   0.687158785E-11,    0.00000000    ,   0.198009415E-09,   0.296748226E-15,    0.00000000    
0000000402,    98.0000000    ,    1.00000000    ,    1.00000000    ,   0.105271995E-04,   0.979656758E-12,   0.207093132E-11,   0.197921714E-09,   0.315779403E-16,    0.00000000    
0000000403,    99.0000000    ,    1.00000000    ,    1.00000000    ,   0.105251287E-04,   0.482082912E-11,    0.00000000    ,   0.196847594E-09,   0.771223085E-17,    0.00000000    
0000000404,    100.000000    ,    1.00000000    ,    1.00000000    ,   0.105240315E-04,    0.00000000    ,    0.00000000    ,   0.171256567E-09,    0.00000000    ,    0.00000000    
