node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Temperature (deg C), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000360,   56.0000000 ,   1.00000000 ,   1.00000000 ,   10.2114278 ,   100.002134 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000361,   57.0000000 ,   1.00000000 ,   1.00000000 ,   10.2058128 ,   100.002077 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000362,   58.0000000 ,   1.00000000 ,   1.00000000 ,   10.2002521 ,   100.002021 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000363,   59.0000000 ,   1.00000000 ,   1.00000000 ,   10.1947447 ,   100.001965 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000364,   60.0000000 ,   1.00000000 ,   1.00000000 ,   10.1892893 ,   100.001910 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000365,   61.0000000 ,   1.00000000 ,   1.00000000 ,   10.1838848 ,   100.001856 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000366,   62.0000000 ,   1.00000000 ,   1.00000000 ,   10.1785302 ,   100.001802 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000367,   63.0000000 ,   1.00000000 ,   1.00000000 ,   10.1732245 ,   100.001748 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000368,   64.0000000 ,   1.00000000 ,   1.00000000 ,   10.1679664 ,   100.001695 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000369,   65.0000000 ,   1.00000000 ,   1.00000000 ,   10.1627548 ,   100.001643 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000370,   66.0000000 ,   1.00000000 ,   1.00000000 ,   10.1575886 ,   100.001590 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000371,   67.0000000 ,   1.00000000 ,   1.00000000 ,   10.1524666 ,   100.001539 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000372,   68.0000000 ,   1.00000000 ,   1.00000000 ,   10.1473875 ,   100.001487 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000373,   69.0000000 ,   1.00000000 ,   1.00000000 ,   10.1423501 ,   100.001437 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000374,   70.0000000 ,   1.00000000 ,   1.00000000 ,   10.1373531 ,   100.001386 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000375,   71.0000000 ,   1.00000000 ,   1.00000000 ,   10.1323954 ,   100.001336 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000376,   72.0000000 ,   1.00000000 ,   1.00000000 ,   10.1274755 ,   100.001287 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000377,   73.0000000 ,   1.00000000 ,   1.00000000 ,   10.1225923 ,   100.001237 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000378,   74.0000000 ,   1.00000000 ,   1.00000000 ,   10.1177445 ,   100.001188 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000379,   75.0000000 ,   1.00000000 ,   1.00000000 ,   10.1129309 ,   100.001140 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000380,   76.0000000 ,   1.00000000 ,   1.00000000 ,   10.1081502 ,   100.001092 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000381,   77.0000000 ,   1.00000000 ,   1.00000000 ,   10.1034012 ,   100.001044 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000382,   78.0000000 ,   1.00000000 ,   1.00000000 ,   10.0986829 ,   100.000996 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000383,   79.0000000 ,   1.00000000 ,   1.00000000 ,   10.0939940 ,   100.000949 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000384,   80.0000000 ,   1.00000000 ,   1.00000000 ,   10.0893333 ,   100.000902 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000385,   81.0000000 ,   1.00000000 ,   1.00000000 ,   10.0846996 ,   100.000855 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000386,   82.0000000 ,   1.00000000 ,   1.00000000 ,   10.0800915 ,   100.000809 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000387,   83.0000000 ,   1.00000000 ,   1.00000000 ,   10.0755077 ,   100.000762 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000388,   84.0000000 ,   1.00000000 ,   1.00000000 ,   10.0709470 ,   100.000716 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000389,   85.0000000 ,   1.00000000 ,   1.00000000 ,   10.0664080 ,   100.000670 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000390,   86.0000000 ,   1.00000000 ,   1.00000000 ,   10.0618893 ,   100.000625 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000391,   87.0000000 ,   1.00000000 ,   1.00000000 ,   10.0573896 ,   100.000579 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000392,   88.0000000 ,   1.00000000 ,   1.00000000 ,   10.0529075 ,   100.000534 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000393,   89.0000000 ,   1.00000000 ,   1.00000000 ,   10.0484417 ,   100.000489 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000394,   90.0000000 ,   1.00000000 ,   1.00000000 ,   10.0439907 ,   100.000444 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000395,   91.0000000 ,   1.00000000 ,   1.00000000 ,   10.0395532 ,   100.000399 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000396,   92.0000000 ,   1.00000000 ,   1.00000000 ,   10.0351278 ,   100.000355 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000397,   93.0000000 ,   1.00000000 ,   1.00000000 ,   10.0307132 ,   100.000310 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000398,   94.0000000 ,   1.00000000 ,   1.00000000 ,   10.0263080 ,   100.000266 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000399,   95.0000000 ,   1.00000000 ,   1.00000000 ,   10.0219109 ,   100.000221 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000400,   96.0000000 ,   1.00000000 ,   1.00000000 ,   10.0175206 ,   100.000177 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000401,   97.0000000 ,   1.00000000 ,   1.00000000 ,   10.0131356 ,   100.000133 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000402,   98.0000000 ,   1.00000000 ,   1.00000000 ,   10.0087548 ,   100.000089 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000403,   99.0000000 ,   1.00000000 ,   1.00000000 ,   10.0043767 ,   100.000045 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000404,   100.000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
