node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Hydraulic Head (m)
0000005157, 550.000000, 700.000000, 53.3333300, 1.60534591, 207.120527
0000005158, 600.000000, 700.000000, 53.3333300, 1.59737410, 206.306121
0000005159, 650.000000, 700.000000, 53.3333300, 1.58989710, 205.542265
0000005160, 700.000000, 700.000000, 53.3333300, 1.58294338, 204.831869
0000005161, 750.000000, 700.000000, 53.3333300, 1.57646529, 204.170062
0000005162, 800.000000, 700.000000, 53.3333300, 1.57035992, 203.546333
0000005163, 850.000000, 700.000000, 53.3333300, 1.56445826, 202.943416
0000005164, 900.000000, 700.000000, 53.3333300, 1.55848371, 202.333051
0000005165, 950.000000, 700.000000, 53.3333300, 1.55203782, 201.674535
0000005166, 1000.00000, 700.000000, 53.3333300, 1.54547583, 201.004158
0000005167, 0.00000000, 750.000000, 53.3333300, 1.55718336, 202.200207
0000005168, 50.0000000, 750.000000, 53.3333300, 1.57230162, 203.744699
0000005169, 100.000000, 750.000000, 53.3333300, 1.58617743, 205.162261
0000005170, 150.000000, 750.000000, 53.3333300, 1.59763336, 206.332607
0000005171, 200.000000, 750.000000, 53.3333300, 1.60689175, 207.278451
0000005172, 250.000000, 750.000000, 53.3333300, 1.61362245, 207.966064
0000005173, 300.000000, 750.000000, 53.3333300, 1.61718640, 208.330159
0000005174, 350.000000, 750.000000, 53.3333300, 1.61724531, 208.336178
0000005175, 400.000000, 750.000000, 53.3333300, 1.61435856, 208.041266
0000005176, 450.000000, 750.000000, 53.3333300, 1.60948951, 207.543840
0000005177, 500.000000, 750.000000, 53.3333300, 1.60353256, 206.935274
0000005178, 550.000000, 750.000000, 53.3333300, 1.59713570, 206.281766
0000005179, 600.000000, 750.000000, 53.3333300, 1.59070319, 205.624616
0000005180, 650.000000, 750.000000, 53.3333300, 1.58445628, 204.986428
0000005181, 700.000000, 750.000000, 53.3333300, 1.57849293, 204.377208
0000005182, 750.000000, 750.000000, 53.3333300, 1.57282786, 203.798461
0000005183, 800.000000, 750.000000, 53.3333300, 1.56740946, 203.244912
0000005184, 850.000000, 750.000000, 53.3333300, 1.56211119, 202.703637
0000005185, 900.000000, 750.000000, 53.3333300, 1.55669516, 202.150332
0000005186, 950.000000, 750.000000, 53.3333300, 1.55080053, 201.548133
0000005187, 1000.00000, 750.000000, 53.3333300, 1.54475508, 200.930525
0000005188, 0.00000000, 800.000000, 53.3333300, 1.55411138, 201.886372
0000005189, 50.0000000, 800.000000, 53.3333300, 1.56687075, 203.189878
0000005190, 100.000000, 800.000000, 53.3333300, 1.57829857, 204.357351
0000005191, 150.000000, 800.000000, 53.3333300, 1.58743688, 205.290928
0000005192, 200.000000, 800.000000, 53.3333300, 1.59458557, 206.021243
0000005193, 250.000000, 800.000000, 53.3333300, 1.59967947, 206.541639
0000005194, 300.000000, 800.000000, 53.3333300, 1.60247551, 206.827285
0000005195, 350.000000, 800.000000, 53.3333300, 1.60288136, 206.868747
0000005196, 400.000000, 800.000000, 53.3333300, 1.60117855, 206.694787
0000005197, 450.000000, 800.000000, 53.3333300, 1.59789055, 206.358882
0000005198, 500.000000, 800.000000, 53.3333300, 1.59357513, 205.918015
0000005199, 550.000000, 800.000000, 53.3333300, 1.58869878, 205.419844
0000005200, 600.000000, 800.000000, 53.3333300, 1.58359873, 204.898819
0000005201, 650.000000, 800.000000, 53.3333300, 1.57849257, 204.377171
0000005202, 700.000000, 800.000000, 53.3333300, 1.57350267, 203.867399
0000005203, 750.000000, 800.000000, 53.3333300, 1.56867726, 203.374432
0000005204, 800.000000, 800.000000, 53.3333300, 1.56399941, 202.896540
0000005205, 850.000000, 800.000000, 53.3333300, 1.55937675, 202.424285
0000005206, 900.000000, 800.000000, 53.3333300, 1.55460668, 201.936971
0000005207, 950.000000, 800.000000, 53.3333300, 1.54936315, 201.401288
0000005208, 1000.00000, 800.000000, 53.3333300, 1.54392827, 200.846058
0000005209, 0.00000000, 850.000000, 53.3333300, 1.55125476, 201.594537
0000005210, 50.0000000, 850.000000, 53.3333300, 1.56175334, 202.667080
0000005211, 100.000000, 850.000000, 53.3333300, 1.57092048, 203.603601
0000005212, 150.000000, 850.000000, 53.3333300, 1.57806846, 204.333844
0000005213, 200.000000, 850.000000, 53.3333300, 1.58354594, 204.893427
0000005214, 250.000000, 850.000000, 53.3333300, 1.58741925, 205.289127
0000005215, 300.000000, 850.000000, 53.3333300, 1.58961657, 205.513607
0000005216, 350.000000, 850.000000, 53.3333300, 1.59012688, 205.565740
0000005217, 400.000000, 850.000000, 53.3333300, 1.58911096, 205.461953
0000005218, 450.000000, 850.000000, 53.3333300, 1.58686941, 205.232955
0000005219, 500.000000, 850.000000, 53.3333300, 1.58375189, 204.914467
0000005220, 550.000000, 850.000000, 53.3333300, 1.58008202, 204.539550
0000005221, 600.000000, 850.000000, 53.3333300, 1.57611954, 204.134740
0000005222, 650.000000, 850.000000, 53.3333300, 1.57205152, 203.719149
0000005223, 700.000000, 850.000000, 53.3333300, 1.56799808, 203.305046
0000005224, 750.000000, 850.000000, 53.3333300, 1.56402059, 202.898703
0000005225, 800.000000, 850.000000, 53.3333300, 1.56012381, 202.500606
0000005226, 850.000000, 850.000000, 53.3333300, 1.55624336, 202.104175
0000005227, 900.000000, 850.000000, 53.3333300, 1.55221070, 201.692197
0000005228, 950.000000, 850.000000, 53.3333300, 1.54773230, 201.234680
0000005229, 1000.00000, 850.000000, 53.3333300, 1.54301630, 200.752891
0000005230, 0.00000000, 900.000000, 53.3333300, 1.54864647, 201.328072
0000005231, 50.0000000, 900.000000, 53.3333300, 1.55683423, 202.164540
0000005232, 100.000000, 900.000000, 53.3333300, 1.56375963, 202.872044
0000005233, 150.000000, 900.000000, 53.3333300, 1.56906020, 203.413554
0000005234, 200.000000, 900.000000, 53.3333300, 1.57308418, 203.824646
0000005235, 250.000000, 900.000000, 53.3333300, 1.57593286, 204.115669
0000005236, 300.000000, 900.000000, 53.3333300, 1.57759324, 204.285295
0000005237, 350.000000, 900.000000, 53.3333300, 1.57807253, 204.334259
0000005238, 400.000000, 900.000000, 53.3333300, 1.57746472, 204.272165
0000005239, 450.000000, 900.000000, 53.3333300, 1.57594665, 204.117078
0000005240, 500.000000, 900.000000, 53.3333300, 1.57373710, 203.891349
0000005241, 550.000000, 900.000000, 53.3333300, 1.57105398, 203.617239
0000005242, 600.000000, 900.000000, 53.3333300, 1.56808601, 203.314029
0000005243, 650.000000, 900.000000, 53.3333300, 1.56498029, 202.996747
0000005244, 700.000000, 900.000000, 53.3333300, 1.56184032, 202.675965
0000005245, 750.000000, 900.000000, 53.3333300, 1.55872753, 202.357961
0000005246, 800.000000, 900.000000, 53.3333300, 1.55565991, 202.044571
0000005247, 850.000000, 900.000000, 53.3333300, 1.55259946, 201.731913
0000005248, 900.000000, 900.000000, 53.3333300, 1.54941849, 201.406943
0000005249, 950.000000, 900.000000, 53.3333300, 1.54586524, 201.043940
0000005250, 1000.00000, 900.000000, 53.3333300, 1.54203700, 200.652844
0000005251, 0.00000000, 950.000000, 53.3333300, 1.54633406, 201.091835
0000005252, 50.0000000, 950.000000, 53.3333300, 1.55176725, 201.646893
0000005253, 100.000000, 950.000000, 53.3333300, 1.55624192, 202.104029
0000005254, 150.000000, 950.000000, 53.3333300, 1.55968822, 202.456105
0000005255, 200.000000, 950.000000, 53.3333300, 1.56233637, 202.726642
0000005256, 250.000000, 950.000000, 53.3333300, 1.56423554, 202.920663
0000005257, 300.000000, 950.000000, 53.3333300, 1.56536852, 203.036409
0000005258, 350.000000, 950.000000, 53.3333300, 1.56573308, 203.073652
0000005259, 400.000000, 950.000000, 53.3333300, 1.56537798, 203.037375
0000005260, 450.000000, 950.000000, 53.3333300, 1.56440306, 202.937777
0000005261, 500.000000, 950.000000, 53.3333300, 1.56293909, 202.788216
0000005262, 550.000000, 950.000000, 53.3333300, 1.56112362, 202.602747
0000005263, 600.000000, 950.000000, 53.3333300, 1.55908244, 202.394218
0000005264, 650.000000, 950.000000, 53.3333300, 1.55691931, 202.173231
0000005265, 700.000000, 950.000000, 53.3333300, 1.55471234, 201.947765
0000005266, 750.000000, 950.000000, 53.3333300, 1.55251366, 201.723147
0000005267, 800.000000, 950.000000, 53.3333300, 1.55034826, 201.501929
0000005268, 850.000000, 950.000000, 53.3333300, 1.54820642, 201.283116
0000005269, 900.000000, 950.000000, 53.3333300, 1.54602076, 201.059828
0000005270, 950.000000, 950.000000, 53.3333300, 1.54362904, 200.815488
0000005271, 1000.00000, 950.000000, 53.3333300, 1.54102500, 200.549457
0000005272, 0.00000000, 1000.00000, 53.3333300, 1.54477789, 200.932855
0000005273, 50.0000000, 1000.00000, 53.3333300, 1.54649628, 201.108408
0000005274, 100.000000, 1000.00000, 53.3333300, 1.54846810, 201.309850
0000005275, 150.000000, 1000.00000, 53.3333300, 1.55022226, 201.489056
0000005276, 200.000000, 1000.00000, 53.3333300, 1.55165893, 201.635827
0000005277, 250.000000, 1000.00000, 53.3333300, 1.55272154, 201.744385
0000005278, 300.000000, 1000.00000, 53.3333300, 1.55336829, 201.810457
0000005279, 350.000000, 1000.00000, 53.3333300, 1.55358407, 201.832501
0000005280, 400.000000, 1000.00000, 53.3333300, 1.55338857, 201.812529
0000005281, 450.000000, 1000.00000, 53.3333300, 1.55283285, 201.755756
0000005282, 500.000000, 1000.00000, 53.3333300, 1.55198768, 201.669413
0000005283, 550.000000, 1000.00000, 53.3333300, 1.55093009, 201.561368
0000005284, 600.000000, 1000.00000, 53.3333300, 1.54973259, 201.439031
0000005285, 650.000000, 1000.00000, 53.3333300, 1.54845693, 201.308709
0000005286, 700.000000, 1000.00000, 53.3333300, 1.54715167, 201.175363
0000005287, 750.000000, 1000.00000, 53.3333300, 1.54585231, 201.042619
0000005288, 800.000000, 1000.00000, 53.3333300, 1.54458234, 200.912878
0000005289, 850.000000, 1000.00000, 53.3333300, 1.54335425, 200.787416
0000005290, 900.000000, 1000.00000, 53.3333300, 1.54217206, 200.666642
0000005291, 950.000000, 1000.00000, 53.3333300, 1.54105365, 200.552384
0000005292, 1000.00000, 1000.00000, 53.3333300, 1.54019210, 200.464368
0000005293, 0.00000000, 0.00000000, 40.0000000, 1.67101168, 200.495658
0000005294, 50.0000000, 0.00000000, 40.0000000, 1.67245328, 200.642933
0000005295, 100.000000, 0.00000000, 40.0000000, 1.67377823, 200.778291
0000005296, 150.000000, 0.00000000, 40.0000000, 1.67488957, 200.891827
0000005297, 200.000000, 0.00000000, 40.0000000, 1.67577906, 200.982697
0000005298, 250.000000, 0.00000000, 40.0000000, 1.67643021, 201.049219
0000005299, 300.000000, 0.00000000, 40.0000000, 1.67682446, 201.089496
0000005300, 350.000000, 0.00000000, 40.0000000, 1.67695557, 201.102891
0000005301, 400.000000, 0.00000000, 40.0000000, 1.67683693, 201.090769
0000005302, 450.000000, 0.00000000, 40.0000000, 1.67650031, 201.056381
0000005303, 500.000000, 0.00000000, 40.0000000, 1.67598911, 201.004156
0000005304, 550.000000, 0.00000000, 40.0000000, 1.67535020, 200.938884
0000005305, 600.000000, 0.00000000, 40.0000000, 1.67462747, 200.865049
0000005306, 650.000000, 0.00000000, 40.0000000, 1.67385806, 200.786446
0000005307, 700.000000, 0.00000000, 40.0000000, 1.67307090, 200.706030
0000005308, 750.000000, 0.00000000, 40.0000000, 1.67228665, 200.625910
0000005309, 800.000000, 0.00000000, 40.0000000, 1.67151795, 200.547379
0000005310, 850.000000, 0.00000000, 40.0000000, 1.67076892, 200.470858
0000005311, 900.000000, 0.00000000, 40.0000000, 1.67003335, 200.395711
0000005312, 950.000000, 0.00000000, 40.0000000, 1.66929719, 200.320504
0000005313, 1000.00000, 0.00000000, 40.0000000, 1.66858688, 200.247939
0000005314, 0.00000000, 50.0000000, 40.0000000, 1.67207908, 200.604705
0000005315, 50.0000000, 50.0000000, 40.0000000, 1.67998622, 201.412503
0000005316, 100.000000, 50.0000000, 40.0000000, 1.68489546, 201.914035
0000005317, 150.000000, 50.0000000, 40.0000000, 1.68835461, 202.267425
0000005318, 200.000000, 50.0000000, 40.0000000, 1.69092148, 202.529658
0000005319, 250.000000, 50.0000000, 40.0000000, 1.69273432, 202.714858
0000005320, 300.000000, 50.0000000, 40.0000000, 1.69380821, 202.824568
0000005321, 350.000000, 50.0000000, 40.0000000, 1.69415345, 202.859837
0000005322, 400.000000, 50.0000000, 40.0000000, 1.69382145, 202.825920
0000005323, 450.000000, 50.0000000, 40.0000000, 1.69290878, 202.732682
0000005324, 500.000000, 50.0000000, 40.0000000, 1.69153965, 202.592810
0000005325, 550.000000, 50.0000000, 40.0000000, 1.68984360, 202.419540
0000005326, 600.000000, 50.0000000, 40.0000000, 1.68793838, 202.224902
0000005327, 650.000000, 50.0000000, 40.0000000, 1.68592040, 202.018743
0000005328, 700.000000, 50.0000000, 40.0000000, 1.68386120, 201.808374
0000005329, 750.000000, 50.0000000, 40.0000000, 1.68180656, 201.598471
0000005330, 800.000000, 50.0000000, 40.0000000, 1.67977354, 201.390776
0000005331, 850.000000, 50.0000000, 40.0000000, 1.67773770, 201.182793
0000005332, 900.000000, 50.0000000, 40.0000000, 1.67559170, 200.963556
0000005333, 950.000000, 50.0000000, 40.0000000, 1.67302123, 200.700955
0000005334, 1000.00000, 50.0000000, 40.0000000, 1.66928165, 200.318918
0000005335, 0.00000000, 100.000000, 40.0000000, 1.67350824, 200.750709
0000005336, 50.0000000, 100.000000, 40.0000000, 1.68538030, 201.963566
0000005337, 100.000000, 100.000000, 40.0000000, 1.69320054, 202.762488
0000005338, 150.000000, 100.000000, 40.0000000, 1.69875040, 203.329465
0000005339, 200.000000, 100.000000, 40.0000000, 1.70284045, 203.747308
0000005340, 250.000000, 100.000000, 40.0000000, 1.70569856, 204.039295
0000005341, 300.000000, 100.000000, 40.0000000, 1.70735553, 204.208571
0000005342, 350.000000, 100.000000, 40.0000000, 1.70783558, 204.257614
0000005343, 400.000000, 100.000000, 40.0000000, 1.70723895, 204.196662
0000005344, 450.000000, 100.000000, 40.0000000, 1.70574366, 204.043902
0000005345, 500.000000, 100.000000, 40.0000000, 1.70356732, 203.821565
0000005346, 550.000000, 100.000000, 40.0000000, 1.70092554, 203.551679
0000005347, 600.000000, 100.000000, 40.0000000, 1.69800436, 203.253250
0000005348, 650.000000, 100.000000, 40.0000000, 1.69494802, 202.941012
0000005349, 700.000000, 100.000000, 40.0000000, 1.69185672, 202.625202
0000005350, 750.000000, 100.000000, 40.0000000, 1.68878735, 202.311633
0000005351, 800.000000, 100.000000, 40.0000000, 1.68574946, 202.001280
0000005352, 850.000000, 100.000000, 40.0000000, 1.68268511, 201.688224
0000005353, 900.000000, 100.000000, 40.0000000, 1.67940865, 201.353498
0000005354, 950.000000, 100.000000, 40.0000000, 1.67545448, 200.949537
0000005355, 1000.00000, 100.000000, 40.0000000, 1.66995552, 200.387760
0000005356, 0.00000000, 150.000000, 40.0000000, 1.67504434, 200.907637
0000005357, 50.0000000, 150.000000, 40.0000000, 1.69017142, 202.453031
0000005358, 100.000000, 150.000000, 40.0000000, 1.70053172, 203.511446
0000005359, 150.000000, 150.000000, 40.0000000, 1.70805685, 204.280219
0000005360, 200.000000, 150.000000, 40.0000000, 1.71366813, 204.853472
0000005361, 250.000000, 150.000000, 40.0000000, 1.71759005, 205.254138
0000005362, 300.000000, 150.000000, 40.0000000, 1.71980572, 205.480492
0000005363, 350.000000, 150.000000, 40.0000000, 1.72032577, 205.533620
0000005364, 400.000000, 150.000000, 40.0000000, 1.71931922, 205.430791
0000005365, 450.000000, 150.000000, 40.0000000, 1.71708935, 205.202986
0000005366, 500.000000, 150.000000, 40.0000000, 1.71398632, 204.885978
0000005367, 550.000000, 150.000000, 40.0000000, 1.71033330, 204.512783
0000005368, 600.000000, 150.000000, 40.0000000, 1.70638907, 204.109837
0000005369, 650.000000, 150.000000, 40.0000000, 1.70233924, 203.696104
0000005370, 700.000000, 150.000000, 40.0000000, 1.69830162, 203.283618
0000005371, 750.000000, 150.000000, 40.0000000, 1.69433326, 202.878208
0000005372, 800.000000, 150.000000, 40.0000000, 1.69042941, 202.479387
0000005373, 850.000000, 150.000000, 40.0000000, 1.68650172, 202.078131
0000005374, 900.000000, 150.000000, 40.0000000, 1.68231145, 201.650050
0000005375, 950.000000, 150.000000, 40.0000000, 1.67730946, 201.139044
0000005376, 1000.00000, 150.000000, 40.0000000, 1.67057049, 200.450586
0000005377, 0.00000000, 200.000000, 40.0000000, 1.67669908, 201.076687
0000005378, 50.0000000, 200.000000, 40.0000000, 1.69501118, 202.947464
0000005379, 100.000000, 200.000000, 40.0000000, 1.70789181, 204.263359
0000005380, 150.000000, 200.000000, 40.0000000, 1.71750302, 205.245246
0000005381, 200.000000, 200.000000, 40.0000000, 1.72482804, 205.993575
0000005382, 250.000000, 200.000000, 40.0000000, 1.72999104, 206.521031
0000005383, 300.000000, 200.000000, 40.0000000, 1.73281597, 206.809628
0000005384, 350.000000, 200.000000, 40.0000000, 1.73323804, 206.852747
0000005385, 400.000000, 200.000000, 40.0000000, 1.73154728, 206.680017
0000005386, 450.000000, 200.000000, 40.0000000, 1.72826949, 206.345156
0000005387, 500.000000, 200.000000, 40.0000000, 1.72396331, 205.905234
0000005388, 550.000000, 200.000000, 40.0000000, 1.71909562, 205.407947
0000005389, 600.000000, 200.000000, 40.0000000, 1.71400352, 204.887734
0000005390, 650.000000, 200.000000, 40.0000000, 1.70890381, 204.366745
0000005391, 700.000000, 200.000000, 40.0000000, 1.70391689, 203.857278
0000005392, 750.000000, 200.000000, 40.0000000, 1.69908651, 203.363803
0000005393, 800.000000, 200.000000, 40.0000000, 1.69438513, 202.883507
0000005394, 850.000000, 200.000000, 40.0000000, 1.68969318, 202.404173
0000005395, 900.000000, 200.000000, 40.0000000, 1.68472812, 201.896940
0000005396, 950.000000, 200.000000, 40.0000000, 1.67887389, 201.298867
0000005397, 1000.00000, 200.000000, 40.0000000, 1.67113051, 200.507798
0000005398, 0.00000000, 250.000000, 40.0000000, 1.67846929, 201.257533
0000005399, 50.0000000, 250.000000, 40.0000000, 1.70009824, 203.467162
0000005400, 100.000000, 250.000000, 40.0000000, 1.71568062, 205.059068
0000005401, 150.000000, 250.000000, 40.0000000, 1.72769294, 206.286256
0000005402, 200.000000, 250.000000, 40.0000000, 1.73715673, 207.253083
0000005403, 250.000000, 250.000000, 40.0000000, 1.74396367, 207.948485
0000005404, 300.000000, 250.000000, 40.0000000, 1.74755828, 208.315713
0000005405, 350.000000, 250.000000, 40.0000000, 1.74764346, 208.324414
0000005406, 400.000000, 250.000000, 40.0000000, 1.74477944, 208.031825
0000005407, 450.000000, 250.000000, 40.0000000, 1.73992702, 207.536098
0000005408, 500.000000, 250.000000, 40.0000000, 1.73398126, 206.928674
0000005409, 550.000000, 250.000000, 40.0000000, 1.72759179, 206.275922
0000005410, 600.000000, 250.000000, 40.0000000, 1.72116397, 205.619251
0000005411, 650.000000, 250.000000, 40.0000000, 1.71491899, 204.981260
0000005412, 700.000000, 250.000000, 40.0000000, 1.70895317, 204.371787
0000005413, 750.000000, 250.000000, 40.0000000, 1.70327654, 203.791859
0000005414, 800.000000, 250.000000, 40.0000000, 1.69782595, 203.235023
0000005415, 850.000000, 250.000000, 40.0000000, 1.69244491, 202.685293
0000005416, 900.000000, 250.000000, 40.0000000, 1.68680735, 202.109355
0000005417, 950.000000, 250.000000, 40.0000000, 1.68023236, 201.437650
0000005418, 1000.00000, 250.000000, 40.0000000, 1.67163341, 200.559174
0000005419, 0.00000000, 300.000000, 40.0000000, 1.68030734, 201.445309
0000005420, 50.0000000, 300.000000, 40.0000000, 1.70539060, 204.007833
0000005421, 100.000000, 300.000000, 40.0000000, 1.72394745, 205.903614
0000005422, 150.000000, 300.000000, 40.0000000, 1.73886863, 207.427972
0000005423, 200.000000, 300.000000, 40.0000000, 1.75122284, 208.690086
0000005424, 250.000000, 300.000000, 40.0000000, 1.76048558, 209.636375
0000005425, 300.000000, 300.000000, 40.0000000, 1.76525288, 210.123406
0000005426, 350.000000, 300.000000, 40.0000000, 1.76452097, 210.048633
0000005427, 400.000000, 300.000000, 40.0000000, 1.75958871, 209.544750
0000005428, 450.000000, 300.000000, 40.0000000, 1.75231572, 208.801736
0000005429, 500.000000, 300.000000, 40.0000000, 1.74411588, 207.964035
0000005430, 550.000000, 300.000000, 40.0000000, 1.73582468, 207.117000
0000005431, 600.000000, 300.000000, 40.0000000, 1.72785806, 206.303125
0000005432, 650.000000, 300.000000, 40.0000000, 1.72038174, 205.539339
0000005433, 700.000000, 300.000000, 40.0000000, 1.71342324, 204.828453
0000005434, 750.000000, 300.000000, 40.0000000, 1.70693024, 204.165124
0000005435, 800.000000, 300.000000, 40.0000000, 1.70078756, 203.537584
0000005436, 850.000000, 300.000000, 40.0000000, 1.69479393, 202.925270
0000005437, 900.000000, 300.000000, 40.0000000, 1.68857749, 202.290194
0000005438, 950.000000, 300.000000, 40.0000000, 1.68139395, 201.556319
0000005439, 1000.00000, 300.000000, 40.0000000, 1.67206992, 200.603769
0000005440, 0.00000000, 350.000000, 40.0000000, 1.68210646, 201.629109
0000005441, 50.0000000, 350.000000, 40.0000000, 1.71063346, 204.543447
0000005442, 100.000000, 350.000000, 40.0000000, 1.73240786, 206.767935
0000005443, 150.000000, 350.000000, 40.0000000, 1.75089454, 208.656548
0000005444, 200.000000, 350.000000, 40.0000000, 1.76734495, 210.337133
0000005445, 250.000000, 350.000000, 40.0000000, 1.78066976, 211.698404
0000005446, 300.000000, 350.000000, 40.0000000, 1.78765385, 212.411904
0000005447, 350.000000, 350.000000, 40.0000000, 1.78498285, 212.139033
0000005448, 400.000000, 350.000000, 40.0000000, 1.77629262, 211.251233
0000005449, 450.000000, 350.000000, 40.0000000, 1.76529823, 210.128038
0000005450, 500.000000, 350.000000, 40.0000000, 1.75407473, 208.981438
0000005451, 550.000000, 350.000000, 40.0000000, 1.74350252, 207.901374
0000005452, 600.000000, 350.000000, 40.0000000, 1.73385072, 206.915339
0000005453, 650.000000, 350.000000, 40.0000000, 1.72512150, 206.023556
0000005454, 700.000000, 350.000000, 40.0000000, 1.71721134, 205.215448
0000005455, 750.000000, 350.000000, 40.0000000, 1.70997288, 204.475961
0000005456, 800.000000, 350.000000, 40.0000000, 1.70322332, 203.786422
0000005457, 850.000000, 350.000000, 40.0000000, 1.69671054, 203.121072
0000005458, 900.000000, 350.000000, 40.0000000, 1.69001674, 202.437229
0000005459, 950.000000, 350.000000, 40.0000000, 1.68233951, 201.652917
0000005460, 1000.00000, 350.000000, 40.0000000, 1.67242763, 200.640313
0000005461, 0.00000000, 400.000000, 40.0000000, 1.68368801, 201.790681
0000005462, 50.0000000, 400.000000, 40.0000000, 1.71532638, 205.022880
0000005463, 100.000000, 400.000000, 40.0000000, 1.74032577, 207.576835
0000005464, 150.000000, 400.000000, 40.0000000, 1.76297723, 209.890923
0000005465, 200.000000, 400.000000, 40.0000000, 1.78518107, 212.159284
0000005466, 250.000000, 400.000000, 40.0000000, 1.80560189, 214.245489
0000005467, 300.000000, 400.000000, 40.0000000, 1.81764486, 215.475807
0000005468, 350.000000, 400.000000, 40.0000000, 1.81011385, 214.706434
0000005469, 400.000000, 400.000000, 40.0000000, 1.79454660, 213.116073
0000005470, 450.000000, 400.000000, 40.0000000, 1.77807340, 211.433159
0000005471, 500.000000, 400.000000, 40.0000000, 1.76309598, 209.903056
0000005472, 550.000000, 400.000000, 40.0000000, 1.75004241, 208.569494
0000005473, 600.000000, 400.000000, 40.0000000, 1.73873330, 207.414147
0000005474, 650.000000, 400.000000, 40.0000000, 1.72886260, 206.405749
0000005475, 700.000000, 400.000000, 40.0000000, 1.72013438, 205.514067
0000005476, 750.000000, 400.000000, 40.0000000, 1.71228328, 204.711994
0000005477, 800.000000, 400.000000, 40.0000000, 1.70505241, 203.973283
0000005478, 850.000000, 400.000000, 40.0000000, 1.69813952, 203.267058
0000005479, 900.000000, 400.000000, 40.0000000, 1.69108591, 202.546456
0000005480, 950.000000, 400.000000, 40.0000000, 1.68304160, 201.724644
0000005481, 1000.00000, 400.000000, 40.0000000, 1.67269399, 200.667524
0000005482, 0.00000000, 450.000000, 40.0000000, 1.68480898, 201.905200
0000005483, 50.0000000, 450.000000, 40.0000000, 1.71872323, 205.369903
0000005484, 100.000000, 450.000000, 40.0000000, 1.74637561, 208.194890
0000005485, 150.000000, 450.000000, 40.0000000, 1.77311315, 210.926416
0000005486, 200.000000, 450.000000, 40.0000000, 1.80239815, 213.918192
0000005487, 250.000000, 450.000000, 40.0000000, 1.83447032, 217.194708
0000005488, 300.000000, 450.000000, 40.0000000, 1.85873158, 219.673255
0000005489, 350.000000, 450.000000, 40.0000000, 1.83910175, 217.667858
0000005490, 400.000000, 450.000000, 40.0000000, 1.81201533, 214.900690
0000005491, 450.000000, 450.000000, 40.0000000, 1.78862906, 212.511533
0000005492, 500.000000, 450.000000, 40.0000000, 1.76982380, 210.590374
0000005493, 550.000000, 450.000000, 40.0000000, 1.75460109, 209.035211
0000005494, 600.000000, 450.000000, 40.0000000, 1.74199104, 207.746960
0000005495, 650.000000, 450.000000, 40.0000000, 1.73128845, 206.653576
0000005496, 700.000000, 450.000000, 40.0000000, 1.72199412, 205.704060
0000005497, 750.000000, 450.000000, 40.0000000, 1.71373451, 204.860252
0000005498, 800.000000, 450.000000, 40.0000000, 1.70619144, 204.089648
0000005499, 850.000000, 450.000000, 40.0000000, 1.69902451, 203.357468
0000005500, 900.000000, 450.000000, 40.0000000, 1.69174606, 202.613897
0000005501, 950.000000, 450.000000, 40.0000000, 1.68347471, 201.768890
0000005502, 1000.00000, 450.000000, 40.0000000, 1.67285847, 200.684328
0000005503, 0.00000000, 500.000000, 40.0000000, 1.68522267, 201.947463
0000005504, 50.0000000, 500.000000, 40.0000000, 1.72000129, 205.500472
0000005505, 100.000000, 500.000000, 40.0000000, 1.74878776, 208.441317
0000005506, 150.000000, 500.000000, 40.0000000, 1.77766557, 211.391494
0000005507, 200.000000, 500.000000, 40.0000000, 1.81194332, 214.893334
0000005508, 250.000000, 500.000000, 40.0000000, 1.85619699, 219.414320
0000005509, 300.000000, 500.000000, 40.0000000, 1.90155636, 224.048265
0000005510, 350.000000, 500.000000, 40.0000000, 1.86086826, 219.891540
0000005511, 400.000000, 500.000000, 40.0000000, 1.82164454, 215.884417
0000005512, 450.000000, 500.000000, 40.0000000, 1.79332216, 212.990982
0000005513, 500.000000, 500.000000, 40.0000000, 1.77246492, 210.860192
0000005514, 550.000000, 500.000000, 40.0000000, 1.75627671, 209.206394
0000005515, 600.000000, 500.000000, 40.0000000, 1.74314761, 207.865115
0000005516, 650.000000, 500.000000, 40.0000000, 1.73213313, 206.739869
0000005517, 700.000000, 500.000000, 40.0000000, 1.72263418, 205.769450
0000005518, 750.000000, 500.000000, 40.0000000, 1.71423030, 204.910903
0000005519, 800.000000, 500.000000, 40.0000000, 1.70657872, 204.129212
0000005520, 850.000000, 500.000000, 40.0000000, 1.69932449, 203.388115
0000005521, 900.000000, 500.000000, 40.0000000, 1.69196945, 202.636719
0000005522, 950.000000, 500.000000, 40.0000000, 1.68362118, 201.783853
0000005523, 1000.00000, 500.000000, 40.0000000, 1.67291411, 200.690012
0000005524, 0.00000000, 550.000000, 40.0000000, 1.68480897, 201.905199
0000005525, 50.0000000, 550.000000, 40.0000000, 1.71872320, 205.369901
0000005526, 100.000000, 550.000000, 40.0000000, 1.74637557, 208.194887
0000005527, 150.000000, 550.000000, 40.0000000, 1.77311312, 210.926413
0000005528, 200.000000, 550.000000, 40.0000000, 1.80239811, 213.918189
0000005529, 250.000000, 550.000000, 40.0000000, 1.83447029, 217.194705
